Arm-Hand Steadiness,Auditory Attention,Category Flexibility,Control Precision,Deductive Reasoning,Depth Perception,Dynamic Flexibility,Dynamic Strength,Explosive Strength,Extent Flexibility,Far Vision,Finger Dexterity,Flexibility of Closure,Fluency of Ideas,Glare Sensitivity,Gross Body Coordination,Gross Body Equilibrium,Hearing Sensitivity,Inductive Reasoning,Information Ordering,Manual Dexterity,Mathematical Reasoning,Memorization,Multilimb Coordination,Near Vision,Night Vision,Number Facility,Oral Comprehension,Oral Expression,Originality,Perceptual Speed,Peripheral Vision,Problem Sensitivity,Rate Control,Reaction Time,Response Orientation,Selective Attention,Sound Localization,Spatial Orientation,Speech Clarity,Speech Recognition,Speed of Closure,Speed of Limb Movement,Stamina,Static Strength,Time Sharing,Trunk Strength,Visual Color Discrimination,Visualization,Wrist-Finger Speed,Written Comprehension,Written Expression,Analyzing Data or Information,Assisting and Caring for Others,Coaching and Developing Others,Communicating with People Outside the Organization,"Communicating with Supervisors, Peers, or Subordinates",Controlling Machines and Processes,Coordinating the Work and Activities of Others,Developing Objectives and Strategies,Developing and Building Teams,Documenting/Recording Information,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",Establishing and Maintaining Interpersonal Relationships,"Estimating the Quantifiable Characteristics of Products, Events, or Information",Evaluating Information to Determine Compliance with Standards,Getting Information,"Guiding, Directing, and Motivating Subordinates",Handling and Moving Objects,"Identifying Objects, Actions, and Events","Inspecting Equipment, Structures, or Materials",Interpreting the Meaning of Information for Others,"Judging the Qualities of Objects, Services, or People",Making Decisions and Solving Problems,"Monitoring Processes, Materials, or Surroundings",Monitoring and Controlling Resources,"Operating Vehicles, Mechanized Devices, or Equipment","Organizing, Planning, and Prioritizing Work",Performing Administrative Activities,Performing General Physical Activities,Performing for or Working Directly with the Public,Processing Information,Providing Consultation and Advice to Others,Repairing and Maintaining Electronic Equipment,Repairing and Maintaining Mechanical Equipment,Resolving Conflicts and Negotiating with Others,Scheduling Work and Activities,Selling or Influencing Others,Staffing Organizational Units,Thinking Creatively,Training and Teaching Others,Updating and Using Relevant Knowledge,Working with Computers,Risk_Level_Encoded,O*NET-SOC Code
-0.9647717912422811,-0.46798222879356116,1.575540013686113,-0.5448390043806558,1.3809329276861877,-0.25240407256235725,-0.41954669928951105,-0.9032905144209206,-0.9480387629459057,-1.1147059908247297,0.36332488683271175,-1.134843602313183,1.32641804877687,1.8902704177027303,-0.2905038916307332,-1.201100392849081,-1.175504870659485,0.11463877641934214,1.635080918134112,1.6926152027481516,-1.368499292368123,1.4230694837551527,1.3687601150270725,-0.5102917417360636,1.781723672744397,-0.2537504521320128,1.4383949496252388,1.908382149573648,1.5857358461322901,1.7345126731500287,0.6498923337546431,-0.3256740705297768,1.4608548823841498,-0.41130998508360167,-0.6556201413750838,-0.5552418819950338,0.1608212199304862,-0.0702696202814316,-0.28712653032069685,1.9833808570966591,1.8491831949654045,1.0664722610436816,-0.8363963362637441,-1.20204368679342,-1.1475328558065943,0.362658221947536,-1.6971471483654412,-0.4740802501811812,1.257793463956727,-0.8462020000501139,1.4419664532991916,1.309816130669319,1.1776517103007949,-0.13245206607162943,1.86651395175884,1.30888564039224,1.2976030158101326,-0.3909217691930805,1.3534452430615591,1.871496339675369,1.804079374206877,0.07000366554727377,-0.2530922904026169,1.959112242639701,0.35979381851989595,1.0939521173872984,0.6627138724743549,1.8091398372264376,-0.7300984458436959,1.0488315828765673,-0.533118172929738,0.593143941975856,1.1488982737503277,1.4805134117014127,1.2581634696456059,1.4395817455766018,0.13551489994045338,1.118274605846801,1.3499838345122803,-0.7352091401065807,0.6654080973221764,1.1864264616777633,1.471471820144624,-0.8668339367750599,-1.015845735252208,1.557991008531691,0.6005762997421127,1.5767225219294574,1.4523939810986937,0.9466778655454782,1.0429263501300294,0.8363983564460576,0.10806601243212997,1,11-1011.00
-1.4225407281075155,-0.8664327620606278,0.3496812561703792,-0.8130349483974902,1.1557880459751686,0.18021013452427734,-0.41954669928951105,-1.2826988201870833,-0.9480387629459057,-1.1147059908247297,-0.3421794680182802,-0.6895329764128505,0.16035357336982276,1.4576596935474526,-0.652422610848931,-1.201100392849081,-1.175504870659485,-0.29909978763172435,0.8353931871347313,0.7222775677089606,-1.368499292368123,0.3941376175403119,0.05607627586952332,-0.7743146016744653,-0.5044238555166976,-0.6335089652214028,0.5224235303769538,0.7901480540650724,0.867996834710416,1.6271665893376166,-1.2905982476754527,-0.6723100658137329,0.5280711215702741,-0.8677326082184511,-1.068112521568833,-0.9729825200039248,0.1608212199304862,-0.7193053857899243,-0.8221258805814682,0.5472955158693176,0.9684919424911047,-0.21973271106801281,-0.8363963362637441,-1.20204368679342,-1.1475328558065943,-0.6587532628022817,-1.787877574369894,-0.35610208210865996,0.518029169780264,-1.4556773971619723,0.6549271349717944,1.0232652671274807,1.066077892052893,-0.6194645846326293,0.7939280960484767,1.6129133365513746,1.4274655713719016,-1.0591883263868838,1.0139057624716215,1.8891244665862013,1.2163882391766145,-0.2736193870512561,0.478496804542392,1.6678425967444919,1.5622626330469196,0.21783523850957304,1.3204705238416692,0.8232839372054108,-1.2424482324006751,0.1957643526206306,-0.6641263002657499,1.8571246676640167,0.8293994222394906,1.0492629454489362,-0.13141314935878592,1.3494487238354573,-0.652332576745717,1.2737590173290587,0.5137350735627098,-0.9203251890529134,0.492087691114765,0.7007324460065844,1.3918165637519568,-0.5686818237976292,-0.6603982771703625,0.21210425697774712,0.7988333123448206,1.829986557483812,0.9707551641618635,1.2324539479789702,0.44036730968502774,1.1952337216417719,0.21948650949085427,1,11-1011.03
-0.642252767541775,-0.46798222879356116,0.36361146932396676,-1.2206927833030785,0.564782731483743,0.005768921989344054,-0.41954669928951105,-1.100582833419325,-0.2777728575874321,-0.8356779617433265,-0.6380361329557926,-1.4882647339801134,-0.7348070340133646,0.27230630936199135,-0.652422610848931,-0.4479837083489564,-0.5971893086224115,-0.8582059552683005,-0.07334287081910947,0.398831689362564,-0.8367587076021703,0.5999239907832801,-0.8944878835204257,-0.7743146016744653,-0.27249584540325383,-0.45122487893849544,0.5224235303769538,0.1547877725261082,0.15025782328854387,0.5000327093072914,-0.9810721426620634,-0.3256740705297768,0.5280711215702741,-0.8677326082184511,-0.395098638094821,-0.9729825200039248,-0.40477463970195876,-0.29230817163960005,-0.14121761661321364,0.2600784476238493,-0.11106507667093957,-0.6446397107834834,-0.8363963362637441,-0.24119557360885077,-0.4079976165763547,0.1879430995561199,-0.184973381624563,-0.8378462684047883,0.38980335878967715,-0.13197301905965453,0.43133641953787494,0.636034370449322,0.6432718439555792,-0.30777657275358955,0.6373885387285859,0.2261203365272528,0.2434246236028196,-0.3446571613873555,0.726160439937776,0.3143451292183841,0.4541353808700368,0.013774438758423045,0.260200058470091,0.5421247761224706,0.23566800540742885,-0.42914337973859235,-0.23935239225795965,0.9594259424464093,-0.4397669001280741,-0.3407006066124851,-0.4373814644918832,0.004168630005980531,0.619202809403413,0.3578931503457621,0.0068169855159967265,1.1850885077192534,-0.2901038518325353,0.11469340446132169,0.4685324378357059,-0.5500930911602476,-1.1360737005306099,0.3329926912841213,0.7204365455851942,0.28771254326520296,0.11557856793789162,0.6217219639724251,0.2846041859065455,0.8169304152663923,1.2024870477824146,0.1660212501174034,0.014646248501059446,-0.21081505626796065,1.0322007233309511,1,11-1021.00
-0.9647717912422811,-1.6741027619263031,1.2412148980000035,-1.2206927833030785,0.9212621275261904,-0.5175547156154557,-0.41954669928951105,-1.2826988201870833,-0.9480387629459057,-1.1147059908247297,0.0788473243927957,-0.9652014591130561,0.5843770189723857,1.3451809052670805,-0.652422610848931,-1.201100392849081,-1.175504870659485,-1.1377590390865886,0.2719768312033499,0.24357766775629353,-0.9643764479459991,0.6987014499399048,-0.32113172388839306,-1.3023603215512685,1.3675665118275306,-0.6335089652214028,0.6334503690737157,0.4851751189263693,1.1528139027349689,1.4035289147284251,0.20941287662020402,-0.6723100658137329,0.12527813394610102,-0.8677326082184511,-1.068112521568833,-0.9729825200039248,-0.6090175890136746,-0.7193053857899243,-0.8221258805814682,0.696648391356961,0.9684919424911047,0.2051742886474577,-0.8363963362637441,-1.20204368679342,-1.1475328558065943,-0.8334683851936978,-1.3191037066802218,1.128456532803898,1.2479299400343744,-0.2557727090980007,0.43133641953787494,0.5430989552465637,0.061913527821774256,-1.1259576039360693,-0.835242852354834,1.3355547365465503,0.40384307459088953,-0.7096335118547403,-0.2349089373252675,0.2790888753967168,-0.4884979248220674,-0.5797562884572183,-0.8725830562834712,0.29808804577783754,-0.3927189234744348,-2.242031382954807,0.23047378729012125,-0.3362703832955116,-0.47819313411984754,-0.6045358324648368,-1.4854464831799798,-0.4789234798120076,-0.17954431937368212,-0.47038155467883497,-1.3609338227186918,-0.2888514948712276,-0.6206375633158137,0.7719684166363185,0.27077090653006386,-0.9300681389974572,-0.022621393986030715,-0.06943949312914129,-1.1116343514461422,-0.9429578805139782,-0.820599948418518,-0.9907413905463092,0.08015164166000195,1.2628953474381914,-0.35602346362638476,0.9536480138975156,-1.0529311818525848,0.008880065280434838,0.9928758420161085,1,11-2011.00
-1.297694654416997,-1.1356560953491863,0.6979365850100764,-1.349426836431159,0.8086896866706801,-0.6919959281503891,-0.41954669928951105,-0.9032905144209206,-0.9480387629459057,-1.1147059908247297,0.22677565686155193,-0.7814224706462524,0.30169472190401037,1.4576596935474526,-0.652422610848931,-1.201100392849081,-1.175504870659485,-0.7128383516827909,0.49916084569181013,-0.07986821059010307,-1.368499292368123,1.209051655582466,0.7954039553950397,-1.3023603215512685,0.34045675275370607,-0.6335089652214028,1.2070890356736519,0.4851751189263693,0.15025782328854387,1.3945834077440575,0.20941287662020402,-0.6723100658137329,-0.0019196516194274693,-0.8677326082184511,-1.068112521568833,-0.9729825200039248,-0.40477463970195876,-0.7193053857899243,-0.8221258805814682,0.4094313231114927,0.42871343291008257,0.641565261328211,-0.8363963362637441,-1.20204368679342,-1.1475328558065943,-0.1614871452267123,-1.2208124118420647,1.2562662148824624,0.8829795549073192,-0.3795723991363469,0.5386599629461571,0.636034370449322,0.33791192032974254,-0.9895940987389892,-0.13951148648865197,1.1915416173132765,0.8850984275550979,-1.568099012249857,0.835503662500638,0.8196847673289527,0.8323524479687203,-1.0983147132877262,-0.8135839357233899,1.3450843404822337,0.5847718547862424,-1.709621895021421,0.5311625422008933,0.5228326152942404,-1.481544799460599,0.5563391612855116,-1.8280831239049347,-0.17450927362533036,-0.2888465580484424,0.22098824042434043,-0.6115809862922399,0.46932627624545875,-0.6930833082984499,1.1112071325976076,-0.4185692883067445,-1.2661999120842193,-0.6056082148655039,-0.31228650096473015,0.4188845035272407,-1.1713297117307335,-1.045883548611237,0.5241939384975025,0.05536951508466332,2.1162850324582996,-0.4332674248332348,1.1000211292902793,-0.4569216961950287,0.06746543102667373,0.3177987127779614,1,11-2021.00
-1.297694654416997,-1.1356560953491863,0.6979365850100764,-0.9417690015255709,0.4522102906282335,-1.0408783532202557,-0.41954669928951105,-1.2826988201870833,-0.9480387629459057,-1.1147059908247297,-0.4901078004870364,-1.4882647339801134,0.019012424835635113,1.1375277576725469,-0.652422610848931,-1.201100392849081,-1.175504870659485,-1.5626797264903864,0.7263448601802703,-0.8949518240230223,-0.9643764479459991,1.1185056513555598,1.1877002751432724,-1.0383374616128669,-0.902014729996888,-0.6335089652214028,1.09606219697689,0.4851751189263693,0.013545630636757369,1.4035289147284251,-0.695355738034319,-0.6723100658137329,0.27367555043921715,-0.8677326082184511,-1.068112521568833,-0.9729825200039248,-0.8132605383253906,-0.7193053857899243,-0.14121761661321364,0.5472955158693176,0.9542872448705518,0.7908569098768897,-0.8363963362637441,-1.20204368679342,-1.1475328558065943,-1.008183507585114,-0.8427689701568452,-0.8476777824108316,-0.34996093538678585,-0.5033720891746931,0.43133641953787494,0.636034370449322,0.9075256240164007,-0.19576369348455938,1.6404012578523315,1.314219459623103,1.0302389308300162,-1.1722795899119889,1.2556118334000528,1.207503559367296,1.6818861679134567,0.08874674114355681,-0.7663846392753247,1.2742349671563724,0.1658472355316663,-0.35501041306432307,0.10831898060761948,1.6072741053173702,-1.5754755936627118,-0.05927636570331032,-1.5509505468479858,0.3549067371341083,1.4852128542880536,0.9739652449921551,-0.7716369319367252,0.6336864923616632,-0.5663032545788363,0.6306189516524474,0.46288210836983007,-1.6413034849491568,0.3607843530788477,0.21503843033540665,2.0518172595769104,-1.1903606976654633,-1.1810537087268684,1.4214517728667977,0.21645333782436416,2.9366402780582765,1.4705690307944226,0.6121107446477313,1.5341429591884548,0.29448372329334954,0.5734104413244443,1,11-2022.00
-1.4225407281075155,-0.3279860954835108,-0.3468294015090152,-1.2206927833030785,0.564782731483743,-1.7386432033599888,-0.41954669928951105,-0.14447390288859524,-0.9480387629459057,-1.1147059908247297,-0.20563023804712036,-2.0254648541138476,-1.1706089086604428,1.1288755431894415,-0.652422610848931,-1.201100392849081,-1.175504870659485,-0.8470238319155692,-0.40957521226203064,-0.07986821059010307,-1.2408815520242942,0.7069329048696233,0.222047795763007,-1.3023603215512685,0.3570230391903803,-0.6335089652214028,0.7444772077704775,0.3072742400954586,0.43507489131309673,1.1798912401192334,-1.4453613001821473,-0.6723100658137329,-0.5319104248091291,-0.8677326082184511,-1.068112521568833,-0.9729825200039248,-1.0017924915362055,-0.18128889596051584,-0.5181489770242117,0.5587841985991361,0.42871343291008257,-0.5068320352000875,-0.8363963362637441,-1.20204368679342,-1.1475328558065943,-0.3093230180194495,-0.184973381624563,-0.35610208210865996,-0.9713629424950146,0.5727329088509322,0.43133641953787494,0.8373944367219643,0.0736581402689216,-0.9360227216972795,-0.7482764316215614,0.7595022596134535,0.40384307459088953,-1.2236847096961274,-0.3154776276347446,0.7609243442928403,-0.20338044347075232,0.16371904352869057,-1.2678771640360165,0.7861615064671049,-1.3546939750960538,-0.07195726758075052,0.19288769292627392,-0.6601944647309921,-0.9649254313489782,-1.7302327961015382,-1.0823445529153273,-0.23406857483576712,-1.2893824351481722,-0.3950838542220539,-0.9680692288640472,-0.5009291930856848,-0.6387489995614728,0.7719684166363185,0.6267416628802189,-0.5013783414375287,-0.17493326610769486,0.6937939600684248,-0.5654268790392842,-1.1015494299700583,-1.1960726154063828,-1.140284362941192,-0.37831769998376247,0.5361376801952599,-0.5195989108879494,0.40300629408664046,-0.4831199153448114,0.6972581127987421,0.6455060570683236,1,11-2033.00
0.20045822986922485,-0.05876276219495238,-0.1796668436659604,0.12565085566143033,0.09573089458578694,0.08950070400611211,-0.41954669928951105,-0.3341780557716766,0.1543722656042157,-0.4171359181212219,-0.4901078004870364,0.3636619959546027,-0.5699090273901462,-0.06513005547912505,0.15827532019983226,-0.4479837083489564,-0.3232503581837974,0.24882425665212055,-0.18239119777357046,-0.7396978024167519,0.024661039718672857,-0.12444404303196778,0.222047795763007,-0.4469262553508472,0.32389046631703183,0.2171501040988309,0.17083854117054142,0.0023013049567555473,0.013545630636757369,0.05275736008890829,-0.3858296330209297,0.10415456362232872,-0.26691503821427826,0.03310151638980462,-0.31911319963807794,-0.35736473767503246,0.1608212199304862,0.3481876495858864,-0.21417207346695527,-0.1764914961092624,0.05939129477569921,-0.5183160081653702,-0.8363963362637441,-0.6383461270584728,-0.2793827923623998,0.6852092171316894,-0.9410602649950022,-0.4740802501811812,0.518029169780264,-1.0842783270469336,0.43133641953787494,0.5430989552465637,0.014935078033183839,0.013651689496670455,0.38808479929320305,0.0927748557557026,0.5107887085829348,0.5549324348350718,0.7491800657404842,-0.3202674395716321,0.19229279595556334,0.3823882588186642,0.4253975960383184,0.4319146398377981,0.3520359552003669,-0.09217534940100587,0.8506443442935882,0.8045057295859622,0.7300984458436957,0.090230262279689,0.07657349659554911,-0.40612877833258515,0.11473093859682625,0.13884529447148844,0.28327725526556075,0.9836146944155183,0.1128756046333796,0.8497106223774468,1.1126699969455103,0.6482897520186435,-0.46380060978671295,0.26360783190252346,0.24250500722919305,0.9664843749372258,0.7463726484775044,0.36814909773762483,1.2449115907009172,-0.6145619596060481,0.7390232805413134,0.20784214022962144,-0.10324573767296304,0.4409471376589461,0.5471938537812165,1,11-3012.00
0.7206502035797185,0.3504567044036564,0.0014259273306819994,0.731773689139476,0.09573089458578694,0.7035337721290772,0.6219394385089234,0.523284715259851,0.9304696297035011,0.8384902127450918,0.21539655436395552,0.462619912821343,0.4548142994827134,-0.27278320307365855,0.7952522660238605,0.3992725617136836,0.544222984871813,0.11463877641934214,0.26288947062381174,0.7222775677089606,0.6946541765237729,0.08134233021100037,0.23713611575332336,0.3451423244643577,-0.07370040816315862,0.8855250871361573,-0.06971960933910899,-0.46786530338207805,-0.407983630039581,-0.2782263983326953,0.05464982411350937,1.4075059058900035,-0.0019196516194274693,0.5615908694933146,0.6252772497528741,0.8134083662183074,-0.6090175890136746,0.8776641951322885,1.6096893478765835,-0.1764914961092624,0.05939129477569921,-0.21973271106801281,-0.5092318990621013,0.7196525395757185,0.3261786716449702,-0.1614871452267123,0.661843927750329,0.27311481427811934,0.26157754779909037,1.401238526799865,0.20774570410395551,0.24880347377116313,0.3320396141061689,-0.3029064475679797,0.20255643506222146,0.6954964288431099,0.4420379438737624,1.5162081747984657,0.9678665108662062,0.3260972138256069,0.617059655927931,-0.011216328703288208,2.578865496481288,-0.2372183304620046,1.1510958771118731,0.12348419001504965,0.40900773551839154,0.6683637243449637,0.9008817080293553,0.635489729041217,0.9835528396910174,0.5534377411688977,1.115266815696556,0.720691161637527,0.8871246865606627,1.1532768529870845,0.8961952222581355,1.0193299803580913,0.8584051709811137,0.9649356252163177,-0.5110698114796436,0.027699310005094128,0.4416431482108598,1.8482533899130316,1.6625259559278946,0.6087182272424355,0.8545930971393335,-0.2621946057912932,0.8253547665960284,1.0791106842341704,0.15218689903741853,0.4336239669406664,0.3571235940928052,1,11-3013.00
0.33050622329684826,1.1581267042693317,1.0461919138497735,0.06128382909739,0.6773551723392535,0.43838312907597865,-0.41954669928951105,0.8040468615268115,1.256783294154337,0.6933956376227624,1.3533068041236198,-0.2442223505125181,1.7622199234239482,1.3538331197501858,1.1571709852420584,0.5606547083922818,0.635535968351351,1.378218715278004,0.8353931871347313,0.8904694244490867,0.157596185910161,0.18835124429734373,0.8104922753853561,0.2131308944951569,0.5392521899938013,1.8349213698596323,0.2911176164253666,0.1547877725261082,0.43507489131309673,0.9473080585256745,0.8046553862613377,1.2272551883423464,1.853048054544528,0.11117380718918671,0.5601468739328085,0.8079117788760852,1.9361637793323256,1.9536971747911056,1.0017355407620705,0.2600784476238493,0.9684919424911047,1.939254206405188,1.1531171332057049,0.5595111873782903,0.5298188099837318,1.021199837115182,0.3896526497369706,0.872837168646769,0.764617267839085,0.6965325988892784,0.6459835063544378,0.7289697856520808,1.2011409351950917,0.9048845984632999,1.4084908025636038,0.6581596942270757,1.0149609831168669,0.29790683591437833,0.9506017915141759,1.2368837708853517,1.3909499624529307,0.9009466836491722,1.62307974340797,0.8648830323847285,0.9804228840822313,0.9659042658590158,0.7096964904291636,1.1284298110214424,0.34156652437131957,0.6442842365696285,0.9230875501513195,0.6924094439932503,0.9471095254276946,1.06979868193715,0.7779956327121513,1.2646176445496753,0.22607208116874894,0.5034044331669644,0.6606436396754721,0.7505907264363537,0.2714980832144239,0.672978502253945,1.4316441919482905,1.1885125441757378,0.5961835816823585,1.356433089216849,1.0094813882351998,1.2353666479214134,1.6386882404799203,0.8212151952088235,1.226313884178509,0.9682154293750961,1.189500248590325,1,11-3013.01
